판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
1783,2019-05-08,매장,삼양상사,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",10,0.00%,"13,199,880","6,070,200","7,129,680"
1784,2019-05-08,매장,신세기상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",10,0.00%,"1,595,880","110,040","1,485,840"
1785,2019-05-08,매장,이화무역,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",5,0.00%,"7,109,820","2,355,600","4,754,220"
1786,2019-05-08,매장,샤론통상,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",1,0.00%,"215,988","18,288","197,700"
1787,2019-05-09,매장,한진무역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
1788,2019-05-10,매장,ABC상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",3,0.00%,"647,964","178,920","469,044"
1789,2019-05-10,매장,신성무역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
1790,2019-05-10,매장,미림 백화점,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",3,0.00%,"145,980","67,140","78,840"
1791,2019-05-10,매장,ITM,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",1,0.00%,"159,588","11,004","148,584"
1792,2019-05-11,온라인,k마켓,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",1,0.00%,"166,800","85,044","81,756"
1793,2019-05-11,매장,동광통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",10,0.00%,"19,106,400","5,164,560","13,941,840"
1794,2019-05-11,매장,한미전자,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",2,0.00%,"645,600","296,880","348,720"
1795,2019-05-11,매장,이화무역,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","259,680",13,0.00%,"3,375,840","3,356,340","19,500"
1796,2019-05-11,매장,신영상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",5,0.00%,"1,079,940","91,440","988,500"
1797,2019-05-12,매장,혜성 백화점,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",5,0.00%,"9,553,200","3,165,180","6,388,020"
1798,2019-05-12,매장,한미전자,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","15,192",2,0.00%,"30,384","27,600","2,784"
1799,2019-05-13,매장,미림 백화점,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"20,940","45,540",4,0.00%,"182,160","83,760","98,400"
1800,2019-05-13,매장,오성통상,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",3,0.00%,"647,964","54,864","593,100"
1801,2019-05-14,온라인,J마켓,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
1802,2019-05-14,매장,태강교역,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",9,0.00%,"1,619,892","536,652","1,083,240"
1803,2019-05-14,매장,월드링크,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",10,0.00%,"5,639,640","2,593,440","3,046,200"
1804,2019-05-14,매장,신영상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",10,0.00%,"19,106,400","1,150,200","17,956,200"
1805,2019-05-14,매장,서주무역,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",5,0.00%,"1,548,000","711,900","836,100"
1806,2019-05-14,매장,삼화상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",8,0.00%,"3,436,800","1,574,400","1,862,400"
1807,2019-05-15,매장,미림상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",10,0.00%,"8,388,000","3,857,280","4,530,720"
1808,2019-05-15,매장,베네디스,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",1,0.00%,"48,660","22,380","26,280"
1809,2019-05-15,매장,협우상사,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",1,0.00%,"599,988","397,584","202,404"
1810,2019-05-16,매장,태강교역,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"551,280","1,198,800",5,0.00%,"5,994,000","2,756,400","3,237,600"
1811,2019-05-16,매장,금강,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,Black,"12,180","23,880",1,0.00%,"23,880","12,180","11,700"
1812,2019-05-16,매장,태강교역,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","198,587",8,0.00%,"1,588,696","1,574,400","14,296"
1813,2019-05-17,매장,유미백화점,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",2,0.00%,"1,199,976","944,736","255,240"
1814,2019-05-17,매장,동도교역,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",1,0.00%,"456,000","110,124","345,876"
1815,2019-05-17,매장,베네디스,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",13,0.00%,"4,196,400","1,929,720","2,266,680"
1816,2019-05-17,매장,신세기상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",5,0.00%,"9,553,200","2,582,280","6,970,920"
1817,2019-05-17,매장,월드링크,휴대폰,스마트 폰,PDA Handheld 4.7 inch L650,Black,"154,656","466,800",9,0.00%,"4,201,200","1,391,904","2,809,296"
1818,2019-05-18,매장,태성무역,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",3,0.00%,"395,820","182,016","213,804"
1819,2019-05-18,매장,동도교역,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","203,355",9,0.00%,"1,830,195","1,771,200","58,995"
1820,2019-05-18,매장,한진무역,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",8,0.00%,"1,276,704","88,032","1,188,672"
1821,2019-05-18,매장,샤론통상,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",4,0.00%,"1,238,400","569,520","668,880"
1822,2019-05-19,매장,서주무역,컴퓨터,랩탑,노트북19W M0196,Blue,"516,456","1,558,800",14,0.00%,"21,823,200","7,230,384","14,592,816"
1823,2019-05-19,매장,ITM,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"196,800","204,840",5,0.00%,"1,024,200","984,000","40,200"
1824,2019-05-20,온라인,k마켓,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",1,0.00%,"215,988","18,288","197,700"
1825,2019-05-20,매장,동광통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",1,0.00%,"1,910,640","633,036","1,277,604"
1826,2019-05-20,온라인,J마켓,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",10,0.00%,"19,106,400","1,150,200","17,956,200"
1827,2019-05-21,매장,혜성 백화점,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",3,0.00%,"3,959,964","1,821,060","2,138,904"
1828,2019-05-21,매장,오성통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",9,0.00%,"17,195,760","5,697,324","11,498,436"
1829,2019-05-21,매장,태화상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",1,0.00%,"159,588","11,004","148,584"
1830,2019-05-22,매장,삼화상사,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",10,0.00%,"1,319,400","606,720","712,680"
1831,2019-05-22,매장,태강교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",2,0.00%,"3,821,280","230,040","3,591,240"
1832,2019-05-23,매장,샤론통상,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",4,0.00%,"1,718,400","787,200","931,200"
1833,2019-05-23,매장,베네디스,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Pink,"148,440","322,800",5,0.00%,"1,614,000","742,200","871,800"
1834,2019-05-23,매장,신영상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",5,0.00%,"9,553,200","65,940","9,487,260"
1835,2019-05-23,매장,협우상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",8,0.00%,"3,436,800","1,574,400","1,862,400"
1836,2019-05-23,매장,대진상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",3,0.00%,"539,964","178,884","361,080"
1837,2019-05-23,매장,서주무역,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",8,0.00%,"3,436,800","1,574,400","1,862,400"
1838,2019-05-24,매장,베네디스,음반 & 영화,영화 DVD,DVD 14인치 플레이어 휴대용 L200,White,"115,296","347,988",4,0.00%,"1,391,952","461,184","930,768"
1839,2019-05-24,매장,협우상사,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","261,333",8,0.00%,"2,090,664","2,065,440","25,224"
1840,2019-05-24,매장,진흥,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",3,0.00%,"478,764","33,012","445,752"
1841,2019-05-24,매장,미림상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",3,0.00%,"5,731,920","345,060","5,386,860"
1842,2019-05-24,매장,우주전산,카메라 & 캠코더,캠코더,Business Videographer 1/2'' 3mm M500,Grey,"485,616","1,056,000",4,0.00%,"4,224,000","1,942,464","2,281,536"
1843,2019-05-25,매장,우주전산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",10,0.00%,"19,106,400","5,164,560","13,941,840"
1844,2019-05-25,매장,양정물산,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",5,0.00%,"2,148,000","984,000","1,164,000"
1845,2019-05-26,매장,글로리아 백화정,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",10,0.00%,"13,199,880","6,070,200","7,129,680"
1846,2019-05-26,매장,신세기상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",3,0.00%,"899,964","298,188","601,776"
1847,2019-05-26,매장,삼양상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",1,0.00%,"838,800","385,728","453,072"
1848,2019-05-26,매장,세종물산,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
1849,2019-05-26,매장,베네디스,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",7,0.00%,"1,722,000","791,868","930,132"
1850,2019-05-26,매장,동도교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",1,0.00%,"1,910,640","633,036","1,277,604"
1851,2019-05-26,매장,알프스무역,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",1,0.00%,"215,988","59,640","156,348"
1852,2019-05-27,매장,언더우드상사,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","63,319",5,0.00%,"316,595","298,200","18,395"
1853,2019-05-28,매장,샤론통상,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",1,0.00%,"456,000","110,124","345,876"
1854,2019-05-29,매장,세종물산,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",9,0.00%,"2,786,400","1,281,420","1,504,980"
1855,2019-05-29,매장,유미백화점,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",5,0.00%,"1,614,000","742,200","871,800"
1856,2019-05-29,매장,한진무역,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Black,"60,672","393,600",10,0.00%,"3,936,000","606,720","3,329,280"
1857,2019-05-29,매장,동도교역,컴퓨터,랩탑,노트북15.4W M0156,Black,"13,800","909,600",2,0.00%,"1,819,200","27,600","1,791,600"
1858,2019-05-29,매장,신영상사,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","405,934",3,0.00%,"1,217,802","1,192,752","25,050"
1859,2019-05-29,매장,ITM,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","15,192",8,0.00%,"121,536","110,400","11,136"
1860,2019-05-29,매장,ITM,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",5,0.00%,"1,548,000","711,900","836,100"
1861,2019-05-29,매장,동광통상,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",8,0.00%,"4,799,904","3,180,672","1,619,232"
1862,2019-05-30,매장,오성통상,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",10,0.00%,"334,800","153,960","180,840"
1863,2019-05-30,매장,태화상사,컴퓨터,"프린터,스캐너,팩스",잉크젯 PDF 스캐너 M300,Black,"87,600","192,000",5,0.00%,"960,000","438,000","522,000"
1864,2019-05-30,매장,동광통상,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",3,0.00%,"928,800","427,140","501,660"
1865,2019-05-30,매장,삼화상사,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",1,0.00%,"563,964","259,344","304,620"
1866,2019-05-30,매장,ITM,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",10,0.00%,"2,460,000","1,131,240","1,328,760"
1867,2019-05-30,매장,미림 백화점,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","400,029",1,0.00%,"400,029","397,584","2,445"
1868,2019-05-30,매장,동도교역,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E20,White,"16,452","32,280",10,0.00%,"322,800","164,520","158,280"
1869,2019-05-30,매장,글로리아 백화정,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,Grey,"59,640","180,000",14,0.00%,"2,520,000","834,960","1,685,040"
1870,2019-05-30,매장,한미전자,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",10,0.00%,"4,296,000","1,968,000","2,328,000"
1871,2019-05-31,매장,미림상사,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",9,0.00%,"2,473,200","1,137,348","1,335,852"
1872,2019-05-31,매장,신영상사,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",3,0.00%,"145,980","67,140","78,840"
1873,2019-05-31,매장,진흥,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",5,0.00%,"1,079,940","298,200","781,740"
1874,2019-06-01,매장,세종물산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",3,20.00%,"5,731,920","345,060","5,386,860"
1875,2019-06-01,매장,대진상사,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",30,20.00%,"8,244,000","3,791,160","4,452,840"
1876,2019-06-01,매장,금강,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",30,20.00%,"25,164,000","11,571,840","13,592,160"
1877,2019-06-01,매장,베네디스,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",25,20.00%,"3,989,700","275,100","3,714,600"
1878,2019-06-01,매장,협우상사,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",10,20.00%,"4,416,000","2,508,360","1,907,640"
1879,2019-06-02,매장,삼양상사,컴퓨터,"프린터,스캐너,팩스",잉크젯 PDF 스캐너 M300,Black,"87,600","192,000",10,20.00%,"1,920,000","876,000","1,044,000"
1880,2019-06-02,매장,서주무역,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","267,117",3,0.00%,"801,351","774,540","26,811"
1881,2019-06-02,매장,글로리아 백화정,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",3,20.00%,"1,799,964","1,417,104","382,860"
1882,2019-06-02,매장,유미백화점,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"208,180","263,387",9,20.00%,"2,370,483","1,873,620","496,863"
1883,2019-06-03,매장,태성무역,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","22,122",10,20.00%,"221,220","138,000","83,220"
1884,2019-06-03,매장,언더우드상사,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",3,20.00%,"107,640","49,500","58,140"
1885,2019-06-03,매장,이화무역,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",5,20.00%,"2,280,000","550,620","1,729,380"
1886,2019-06-04,매장,삼양상사,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",10,0.00%,"3,096,000","1,423,800","1,672,200"
1887,2019-06-04,매장,유미백화점,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","400,833",3,0.00%,"1,202,499","1,192,752","9,747"
1888,2019-06-04,매장,신성무역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"146,800","199,310",25,20.00%,"4,982,750","3,670,000","1,312,750"
1889,2019-06-04,매장,태화상사,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",7,0.00%,"2,167,200","996,660","1,170,540"
1890,2019-06-05,매장,ABC상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,20.00%,"968,400","445,320","523,080"
1891,2019-06-05,매장,ITM,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",25,20.00%,"8,070,000","3,711,000","4,359,000"
1892,2019-06-05,매장,동도교역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",7,0.00%,"2,259,600","1,039,080","1,220,520"
1893,2019-06-06,매장,알프스무역,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",1,0.00%,"215,988","18,288","197,700"
1894,2019-06-06,온라인,k마켓,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","22,250",25,20.00%,"556,250","345,000","211,250"
1895,2019-06-06,매장,신영상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",5,20.00%,"1,079,940","91,440","988,500"
1896,2019-06-06,온라인,J마켓,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",9,20.00%,"2,699,892","894,564","1,805,328"
1897,2019-06-07,매장,오성통상,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"128,180","260,096",3,20.00%,"780,288","384,540","395,748"
1898,2019-06-07,매장,동광통상,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",10,20.00%,"358,800","165,000","193,800"
1899,2019-06-07,매장,태화상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",8,20.00%,"1,276,704","88,032","1,188,672"
1900,2019-06-07,매장,태강교역,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","261,923",5,0.00%,"1,309,615","1,290,900","18,715"
1901,2019-06-07,매장,한미전자,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",30,20.00%,"1,459,800","671,400","788,400"
1902,2019-06-08,매장,미림 백화점,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,Grey,"59,640","180,000",4,20.00%,"720,000","238,560","481,440"
1903,2019-06-08,매장,삼화상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",8,20.00%,"3,436,800","1,574,400","1,862,400"
1904,2019-06-08,매장,신영상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",3,0.00%,"1,288,800","590,400","698,400"
1905,2019-06-09,매장,월드링크,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",10,20.00%,"486,600","223,800","262,800"
1906,2019-06-09,매장,태강교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",9,20.00%,"17,195,760","5,697,324","11,498,436"
1907,2019-06-10,매장,이화무역,컴퓨터,"프린터,스캐너,팩스",잉크젯 PDF 스캐너 M300,Green,"87,600","192,000",1,0.00%,"192,000","87,600","104,400"
1908,2019-06-10,매장,서주무역,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",5,20.00%,"2,819,820","1,296,720","1,523,100"
1909,2019-06-10,매장,신영상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",10,20.00%,"4,296,000","1,968,000","2,328,000"
1910,2019-06-11,매장,베네디스,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",25,20.00%,"5,399,700","457,200","4,942,500"
1911,2019-06-11,매장,대진상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",7,20.00%,"2,259,600","1,039,080","1,220,520"
1912,2019-06-11,매장,진흥,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",3,20.00%,"738,000","339,372","398,628"
1913,2019-06-11,매장,협우상사,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",25,20.00%,"1,216,500","559,500","657,000"
1914,2019-06-12,매장,금강,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",25,20.00%,"20,970,000","9,643,200","11,326,800"
1915,2019-06-12,매장,양정물산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",25,20.00%,"47,766,000","275,100","47,490,900"
1916,2019-06-12,매장,글로리아 백화정,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",9,20.00%,"1,619,892","536,652","1,083,240"
1917,2019-06-13,매장,알프스무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",10,20.00%,"19,106,400","6,330,360","12,776,040"
1918,2019-06-13,매장,유미백화점,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"126,800","205,473",30,20.00%,"6,164,190","3,804,000","2,360,190"
1919,2019-06-13,매장,동도교역,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",25,20.00%,"11,400,000","2,753,100","8,646,900"
1920,2019-06-14,매장,언더우드상사,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",7,0.00%,"4,199,916","2,783,088","1,416,828"
1921,2019-06-14,매장,신세기상사,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"146,800","199,788",5,20.00%,"998,940","734,000","264,940"
1922,2019-06-14,매장,삼양상사,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"297,584","401,323",30,20.00%,"12,039,690","8,927,520","3,112,170"
1923,2019-06-14,매장,동광통상,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",5,0.00%,"197,940","91,020","106,920"
1924,2019-06-14,매장,태성무역,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",1,0.00%,"166,800","85,044","81,756"
1925,2019-06-15,매장,태성무역,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",3,20.00%,"1,324,800","752,508","572,292"
1926,2019-06-15,매장,이화무역,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",8,20.00%,"1,727,904","477,120","1,250,784"
1927,2019-06-16,온라인,한미전자,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",1,0.00%,"599,988","472,368","127,620"
1928,2019-06-16,매장,한진무역,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",8,20.00%,"1,968,000","904,992","1,063,008"
1929,2019-06-16,매장,샤론통상,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",4,20.00%,"1,824,000","440,496","1,383,504"
1930,2019-06-16,매장,샤론통상,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,Black,"12,180","23,880",3,0.00%,"71,640","36,540","35,100"
1931,2019-06-17,매장,ABC상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",10,20.00%,"19,106,400","131,880","18,974,520"
1932,2019-06-17,매장,신영상사,컴퓨터,랩탑,노트북12 M2002,Red,"328,188","637,346",3,20.00%,"1,912,038","984,564","927,474"
1933,2019-06-17,매장,신성무역,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",10,20.00%,"1,800,000","596,400","1,203,600"
1934,2019-06-17,매장,ITM,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",5,20.00%,"797,940","55,020","742,920"
1935,2019-06-18,매장,동광통상,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",5,20.00%,"7,109,820","2,355,600","4,754,220"
1936,2019-06-18,매장,오성통상,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",9,20.00%,"2,473,200","1,137,348","1,335,852"
1937,2019-06-18,매장,태화상사,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",25,20.00%,"3,298,500","1,516,800","1,781,700"
1938,2019-06-18,매장,혜성 백화점,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",3,20.00%,"1,368,000","330,372","1,037,628"
1939,2019-06-18,매장,양정물산,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",1,0.00%,"274,800","126,372","148,428"
1940,2019-06-18,온라인,J마켓,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",10,20.00%,"3,228,000","1,484,400","1,743,600"
1941,2019-06-18,매장,한미전자,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",7,20.00%,"13,374,480","4,431,252","8,943,228"
1942,2019-06-19,매장,월드링크,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",30,20.00%,"57,319,200","18,991,080","38,328,120"
